#,School Name,District,Block Name,UDISE ID
282,ABHINA PUBLIC J.H.S. CHAK PAHALVAN,JAUNPUR,SIRKONI,9640101503
283,ABHINAV HIGHER SECONDARY SCHOOL AZEEM NAGAR,RAMPUR,SAID NAGAR,9050601019
284,ABHINAV VIDAHAYALA KURAITHA,JHANSI,BAMORE,9360207306
285,ABHINAV VIDHYALAYA BALI PRIKSHIT GARH,MEERUT,PARIKSHIT GARH,9071106803
286,ABHINAV VIDYALAY ATARCHHERI,BAREILLY,MAJHGAWAN,9201002908
287,ABHINAV VIDYALAY KANSAPUR,GONDA,JHANJHRI,9530905604
288,ABHINAV VIDYALAY NETWAR BAZAR,GORAKHPUR,CAMPIARGANJ,9581602404
289,ABHINAV VIDYALAYA,PRAYAGRAJ,CHAKA,9451306506
290,ABHINAV VIDYALAYA BABHNAN,BASTI,GAUR,9550518731
291,ABHINAV VIDYALAYA KARORA MOHANLALGANJ,LUCKNOW,MOHAN LAL GANJ,9270506006
292,ABHIPURA,MUZAFFARNAGAR,KHATAULI,9021409001
293,ABHISHEK SMARAK INTER COLLEGE,FARRUKHABAD,MOHAMDABAD,9290806705
294,ABHUDAYA PUBLIC HIGH SCHOOL,BARABANKI,BANKI,9460400124
295,ABIGYAN U.P.S KANCHANPUR,DEORIA,TARAKULAWA,9601900705
296,ABS PUBLIC SCHOOL KURKANDA,MATHURA,FARAH,9140207502
297,ABS UMV DHAMNA BUJURG,KANPUR NAGAR,BHITERGAON,9340802603
298,"ABU ASIM AAZMI INTER COLLEGE, PARSOHNA",SHRAWASTI,SIRSIYA,9510610603
299,ABU HURAIRAH HIGH SCHOOL,FIROZABAD,T.A. FIROZABAD,9161009106
300,ABU HURAIRAH INTER COLLEGE AZAD NAGAR BAMBA ROAD FIROZABAD,FIROZABAD,T.A. FIROZABAD,9160106212
301,ABUL K.AZAD I.C.LAKHIMPR KHIRI,KHERI,LMP,9231600241
302,ACADEMIC HEIGHT SCHOOL,ALIGARH,KHAIR,9120800170
303,ACADIA INTERNATIONAL SCHOOL,KANPUR NAGAR,BILHAUR,9340600910
304,"ACHARAM ACCADEMY INTER COLLEGE, KAJIPUR",FAIZABAD,MAYA,9470708401
305,ACHARYA BAL DEV INTER COLLEGE KOPA PATRAHI,JAUNPUR,DOBHI,9641701906
306,ACHARYA BALDEV SMARAK SHIKSHA NIKETAN I C BHUWANI,MAHARAJGANJ,GHUGHLI,9570204805
307,ACHARYA CHANAKYA INTER COLLEGE,SHRAWASTI,IKAUNA,9510308203
308,ACHARYA CHOB SINGH .H.S S KILONI,MATHURA,BALDEO,9141004705
309,ACHARYA DWIVEDI NITER COLLEGE RAI BARALI,RAE BARELI,NAGAR SHETRA (RBL),9282208615
310,ACHARYA HARIVANSH PRASAD MISHRA MEMORIAL ACADEMY,GORAKHPUR,GAGAHA,9580302002
311,ACHARYA MUKTESH H.R.S.INTER COLLEGE,SAMBHAL (BHIM NAGAR),SAMBHAL CITY,9681303914
312,ACHARYA NARENDRA DEO I.C. ORAI,JALAUN,T. A. ORAI,9351302401
313,ACHARYA NARENDRA DEO INTER COLLEGE,GORAKHPUR,KHORABAR,9582000104
314,ACHARYA NARENDRA DEO INTER COLLEGE,FAIZABAD,MASAUDHA,9470410301
315,ACHARYA NARENDRA DEV AMBE P S RUDDI USKAR,BALLIA,NAGARA,9630201102
316,ACHARYA NARENDRA DEV INTER COLL,FAIZABAD,MAYA,9471400203
317,ACHARYA ND PRATHAMIK VIDHYALAY SAMSUDDINPUR,FAIZABAD,MASAUDHA,9470407804
318,ACHARYA NEMITA SAGAR I. COLL,MEERUT,SARDHANA,9070600621
319,ACHARYA PANDIT HAZARI PRASHAD DWIVEDI SHIKSHAN SANSTHAN,BALLIA,DUBAHAR,9631408902
320,ACHARYA R.N. KELA INTER COLLEG,BIJNOR,NAJIBABAD(NAGAR),9031602427
321,ACHARYA RAGHUVEER INTER COLLEGE,KANPUR NAGAR,SARSAUL,9340100127
322,ACHARYA S V S D JAIN VIDYALAY,ETAH,JALESAR (URBAN),9171800602
323,ACHIEVERS ACADEMY BHILLAIYA BAHERI,BAREILLY,BAHERI,9204107646
324,ACHIVERS PUBLIC SCHOOL,KHERI,MOHAMMADI,9230703302
325,ACHRYA CHARAN MAHAPRABHU H.S,MATHURA,MATHURA,9140100115
326,ACHYUTA NAND SURAJ LAL HR. SEC. SCHOOL,BAHRAICH,MAHSI,9500408604
327,ACME PUBLIC SCHOOL,ALIGARH,NAGAR ALIGARH,9121307009
328,ADAM EVE'S CONVENT SCHOOL,MORADABAD,MUNDAPANDAY,9040903811
329,ADAM GIRLS JHS,MAU,GHOSI,9620508221
330,ADARASH BAL VIKAS UCCHTAR MADHYAMIK VIDYALYA,KANNAUJ,SAURIKH,9300502603
331,ADARASH INTER COLL MATNORA,HAPUR (PANCHSHEEL NAGAR),SIMBHAWALI,9750705102
332,ADARASH JANTA INTER COLLAGE,KANNAUJ,HASERAN,9300607515
333,ADARASH SVM UMV SAROSI UNNAO,UNNAO,SIKANDERPUR SAROSI,9260900717
334,ADARESH HIGH SCHOOL,GAUTAM BUDDHA NAGAR,JEWAR,9100401212
335,ADARHS J.H.S. BHALUWANI,DEORIA,BHLUANI,9600600109
336,ADARS H.S. SCHOOL,AZAMGARH,MARTIN GANJ,9610902106
337,ADARS KANYA INTER COLLEGE NAIDU,MEERUT,MAWANA,9070900906
338,ADARS KINDER GARDEN PUB JR.H.SCHOOL,GHAZIABAD,GHAZIABAD (MUN.AREA),9090901010
339,ADARS MONTESARY UPS,ETAH,JALESAR (URBAN),9171801501
340,ADARS P.S. TARAKULWA,DEORIA,TARAKULAWA,9601900203
341,ADARS S.S.M. BHLUANI,DEORIA,BHLUANI,9600600102
342,ADARSH ACEADMY INTER COLLEGE CIVIL LINE FAIZABAD,FAIZABAD,AYODHYA TOWN AREA,9471503908
343,ADARSH BAAL ACADEMY RARDHANA,MEERUT,SARDHANA,9070602711
344,ADARSH BAJRANJ INTER COLLEGE,BANDA,NAGAR KSHETRA,9400900308
345,ADARSH BAL INTER COLLEGE,MEERUT,ROHTA,9070503408
346,ADARSH BAL S N SIMARTHI,MUZAFFARNAGAR,PURKAJI,9020405803
347,ADARSH BAL SHIKSHA NIKETAN GIRLS I.C.PALIYA SHAHBADI,FAIZABAD,MASAUDHA,9470409903
348,ADARSH BAL SHIKSHA NIKETAN G HIGHER SEC SCH AINAWAN,AMBEDKAR NAGAR,TANDA,9480905202
349,ADARSH BAL U.M.V. KAKARMATTA DIREKA,VARANASI,KASHIVIDYAPEETH,9670106403
350,ADARSH BAL V.M. KALANPUR,MUZAFFARNAGAR,PURKAJI,9020404104
351,ADARSH BAL VID. KAMANDAL;PUR,ALIGARH,GONDA,9121106601
352,ADARSH BAL VID. NAURANGABAD,ALIGARH,NAGAR ALIGARH,9121305968
353,ADARSH BAL VIDYALYA SARSENA,MAU,RANIPUR,9620605904
354,ADARSH BAL. VID. HEERPUR,ALIGARH,LODHA,9121006902
355,ADARSH BALIKA INTER COLLAGE,MIRZAPUR,NARAYANPUR,9690903303
356,ADARSH BALIKA INTER COLLEGE BHUWALPUR,AMBEDKAR NAGAR,TANDA,9480902304
357,ADARSH BHARTI BALL VIDHYA MANDIR JHS MAHEVA,RAMPUR,SHAHBAD,9050103602
358,ADARSH BHARTIYA I.C. DHARMAGATPUR,GHAZIPUR,ZAKHANIA,9650902005
359,ADARSH BHARTIYA KANYA VIDYALAY,HAPUR (PANCHSHEEL NAGAR),GARH MUKTESWAR,9750802602
360,ADARSH CONVENT PUBLIC SCHOOL,FAIZABAD,AMANIGANJ,9470112304
361,ADARSH CONVENT PUBLIC SCHOOL KANAKPUR,ALIGARH,AKRABAD,9120207605
362,ADARSH DR. AMBEDKAR BAAL SHIKSHA MANDIR,MAU,PARDAHA,9624103570
363,ADARSH EGLO I C DUDAHI,KUSHINAGAR,DUDAHI,9591200106
364,ADARSH GANDHI SECONDAR SCHOOL ASWAR TARAPUR,FATEHPUR,TELIYANI,9420508303
365,ADARSH GAURI SHANKAR SMV,SULTANPUR,KARAUNDI KALA,9492800207
366,ADARSH GIRLS PRY SCHOOL,BULANDSHAHR,KHURJA NAGAR,9112600202
367,ADARSH GRAM SABHA INTER COLLEGE,KAUSHAMBI,CHAYAL,9440701420
368,ADARSH GRAMEEN INTER COLLEGE,BIJNOR,MOHD.PUR DEVMAL,9030913204
369,ADARSH GRAMIN THAMRAWA,HARDOI,HARIYAWAN,9250107602
370,ADARSH GYAN DEEP INTER COLLEGE DORI NAGAR ALIGARH,ALIGARH,NAGAR ALIGARH,9121306208
371,ADARSH GYAN DEEP PURV MADHYMIK VIDHYALAY,ALIGARH,NAGAR ALIGARH,9121300708
372,ADARSH GYANDEEP KANYA PS DORI NAGAR,ALIGARH,NAGAR ALIGARH,9121306209
373,ADARSH H S SCHOOL HATHI GAON,KANPUR NAGAR,SARSAUL,9340105806
374,ADARSH HARIJAN B.P.P. DAHARMAUWA,GHAZIPUR,SADAT,9651603503
375,"ADARSH HIGHER SECONDARY SCHOOL,BEHTA GUSAI",BUDAUN,AMBIYAPUR,9191307706
376,ADARSH HINDI .U.M.V PARSA,GHAZIPUR,MOHAMMADABAD,9651501203
377,ADARSH HITKARI JUNIOR HIGH SCHOOL KAPSADH,MEERUT,SARDHANA,9070600806
378,ADARSH I COLLEGE KAJIPUR,HARDOI,MADHOGANJ,9251903307
379,ADARSH I.C. BHADEWARA KONCH,JALAUN,KONCH,9350403603
380,ADARSH I.C. JAMUNHA BAZAR,SHRAWASTI,JAMUNHA,9510401503
381,ADARSH I.C. NIGOHI,SHAHJAHANPUR,NIGOHI,9220400130
382,ADARSH I.C. SIYAWA BHITARI,GHAZIPUR,DEOKALI,9650805003
383,ADARSH I.C.DALUHERA,MEERUT,JANI,9070406204
384,ADARSH I.C.MAHUABAG,GHAZIPUR,NAGAR CHHETRA,9651701207
385,ADARSH I.C.MITAULI,KHERI,MITAULI,9230800106
386,ADARSH I.C.REHARI PATARAHI,JAUNPUR,DOBHI,9641702703
387,ADARSH I.C.ROBERTSGANJ,SONBHADRA,ROBERTSGANJ,9700300715
388,ADARSH IC,SULTANPUR,PP KAMAICHA,9491900204
389,ADARSH IC BHADAIYAN,SULTANPUR,BHADAIYAN,9490403120
390,ADARSH INETR COLLEGE,BALLIA,BELAHARI,9631501702
391,ADARSH INT.C. BISANDA,BANDA,BISANDA,9400604311
392,ADARSH INTER COLLEGE ACHHALDA,AURAIYA,ACHHALDA,9320907414
393,ADARSH INTER COLL SALTAUWA GOPALPALPUR,BASTI,SALTOVA GOPALPUR,9550602509
394,ADARSH INTER COLL.MURARA,JAUNPUR,MUFTI GANJ,9640903503
395,ADARSH INTER COLLAGE,ETAH,SAKEET,9171215301
396,ADARSH INTER COLLAGE GONAULI,JAUNPUR,BADLA PUR,9641604406
397,ADARSH INTER COLLEG HATA BAZAR,GORAKHPUR,GAGAHA,9580308703
398,ADARSH INTER COLLEGE,GHAZIPUR,KASIMABAD,9651201608
399,ADARSH INTER COLLEGE,FATEHPUR,HASAWA,9420801010
400,ADARSH INTER COLLEGE,SAMBHAL (BHIM NAGAR),ASMOLI,9680101410
401,ADARSH INTER COLLEGE,PRAYAGRAJ,CHAKA,9451307504
402,ADARSH INTER COLLEGE,SONBHADRA,DUDHI,9700203810
403,ADARSH INTER COLLEGE,JHANSI,MOTH,9360714511
404,ADARSH INTER COLLEGE,MATHURA,NOHJHEEL,9140900204
405,ADARSH INTER COLLEGE,GAUTAM BUDDHA NAGAR,JEWAR,9100407802
406,ADARSH INTER COLLEGE ADARSH NAGAR DADON,ALIGARH,BIJAULI,9120504122
407,ADARSH INTER COLLEGE BADGAON SAHARANPUR,SAHARANPUR,NANAUTA,9010903304
408,ADARSH INTER COLLEGE BELWAR RAIGANJ,GORAKHPUR,KHORABAR,9582007001
409,ADARSH INTER COLLEGE BESANDI,FATEHPUR,ASHOTHAR,9420900802
410,ADARSH INTER COLLEGE BHITI KHORIYA,GORAKHPUR,PIPRAULI,9580104401
411,ADARSH INTER COLLEGE HARDI CHAK,GORAKHPUR,KHAJNI,9580712102
412,ADARSH INTER COLLEGE JALESAR,ETAH,JALESAR (URBAN),9171801203
413,ADARSH INTER COLLEGE KAILAWARA,MUZAFFARNAGAR,KHATAULI,9021405504
414,ADARSH INTER COLLEGE KOTI DOULAT PUR,JYOTIBA PHULE NAGAR (AMROHA),GANGESHWARI,9061608201
415,ADARSH INTER COLLEGE KUSURU KHURD,SANT KABIR NAGAR,BELHAR KALA,9562109302
416,ADARSH INTER COLLEGE MAHMOODABAD,BARABANKI,SIRAULI GAUSPUR,9460207407
417,ADARSH INTER COLLEGE MAILHAN,PRAYAGRAJ,PHOOLPUR,9450603206
418,ADARSH INTER COLLEGE MANIKPUR,CHITRAKOOT,MANIKPUR,9410507203
419,ADARSH INTER COLLEGE MANTIGAON,CHANDAULI,SAKALDIHA,9660413801
420,ADARSH INTER COLLEGE NALI HUSAINPUR,HAPUR (PANCHSHEEL NAGAR),HAPUR,9750508509
421,ADARSH INTER COLLEGE PALHANA,AZAMGARH,PALHNA,9612205003
422,ADARSH INTER COLLEGE PANDITPUR JAGATPUR,VARANASI,KASHIVIDYAPEETH,9670100202
423,ADARSH INTER COLLEGE PARA,AZAMGARH,THEKMA,9612100104
424,ADARSH INTER COLLEGE PARSOUNA,MAHARAJGANJ,BRIJMAN GANJ,9571104504
425,ADARSH INTER COLLEGE PIYAWALI,GAUTAM BUDDHA NAGAR,DADRI,9100202705
426,ADARSH INTER COLLEGE PRATAPUR MAJHWAR,CHANDAULI,CHANDAULI,9660116402
427,"ADARSH INTER COLLEGE RISHI ASHRAM, ALHADPUR",ALIGARH,DHANIPUR,9120104604
428,ADARSH INTER COLLEGE SIDDHAUR,BARABANKI,SIDDHAOR,9461212306
429,ADARSH INTER COLLEGE THAMRWAN HARDOI,HARDOI,HARIYAWAN,9250107603
430,ADARSH INTER COLLEGE USMANPUR,BARABANKI,SIDDHAOR,9461204104
431,ADARSH INTER COLLEGE. DOLLA,BAGHPAT,PILANA,9080703903
432,ADARSH INTERMEDIATE COLLEGE,BALLIA,NAVANAGAR,9630500112
433,ADARSH JAN PRIYA INTER COLLEGE,JHANSI,GURSARAI,9360609905
434,ADARSH JANATA HSS JANGAL AURAHI GORAKHPUR,GORAKHPUR,CHARGANWA,9581001505
435,ADARSH JANATA I.C. CHATURIPUR,CHANDAULI,CHAKIYA,9660203802
436,ADARSH JANATA INT. COLLEGE RUPDHANI,ETAH,JAITHARA,9170511105
437,ADARSH JANATA INTER COLLEGE NAUSAR,GORAKHPUR,NAGAR KSHETRA,9580205502
438,ADARSH JANTA INTER COLLEGE,GHAZIABAD,BHOJPUR,9090405305
439,ADARSH JANTA H.H.S SHIKOHABAD 1046,FIROZABAD,SHIKOHABAD,9160200105
440,ADARSH JANTA HR. SEC. SCHOOL MALAGARH,BULANDSHAHR,AGAUTA,9113100403
441,ADARSH JANTA I C FATTUPATTI,AMBEDKAR NAGAR,TANDA TOWN AREA,9481001205
442,ADARSH JANTA I.CO.PACHPEDVA,SANT KABIR NAGAR,BELHAR KALA,9562110001
443,ADARSH JANTA INTER COLLEGE,FARRUKHABAD,KAMALGANJ,9290415302
444,ADARSH JANTA INTER COLLEGE,GONDA,CHHAPIA,9530501207
445,ADARSH JANTA INTER COLLEGE 1057,FIROZABAD,JASRANA,9160800114
446,ADARSH JANTA INTER COLLEGE BHANGELA BHAYANGI,MUZAFFARNAGAR,KHATAULI,9021402303
447,ADARSH JANTA INTER COLLEGE BHEERA,KHERI,BIJUA,9230110505
448,ADARSH JHS,MUZAFFARNAGAR,PURKAJI,9020405902
449,ADARSH JHS BHANISI,MUZAFFARNAGAR,KHATAULI,9021400206
450,ADARSH JHS CHANDRA FARI,ALIGARH,IGLAS,9121201402
451,ADARSH JHS GULAR ROAD ALIGARH,ALIGARH,NAGAR ALIGARH,9121305949
452,ADARSH JHS NOORPUR CHIPRI,BIJNOR,ALLHEPUR(DHAMPUR),9030202803
453,ADARSH JIVAN PABLIC UPS,BIJNOR,NAJIBABAD,9031019901
454,ADARSH JUNIOR HIGH SCHOOL,JHANSI,JHANSI NAGARCHETRA,9361101139
455,ADARSH K INTER C KHUKHUTARA,AMBEDKAR NAGAR,TANDA,9480905603
456,ADARSH K. INT. COLLEGE BHABHUW,BANDA,BABERU,9400501903
457,ADARSH K.INTER .COLL.KARAB RE.,MATHURA,RAYA,9140801108
458,ADARSH KALINDI INTER COLLAGE KOTRA,KANPUR NAGAR,GHATAMPUR,9340901502
459,ADARSH KALINDI JHS KOTRA MAKRANDPUR,KANPUR NAGAR,GHATAMPUR,9340901503
460,ADARSH KANYA INTER COLLEGE,MEERUT,MAWANA,9070903904
461,ADARSH KANYA INTER COLLEGE,HAPUR (PANCHSHEEL NAGAR),GARH MUKTESWAR,9750806916
462,ADARSH KANYA INTER COLLEGE,BIJNOR,KOTWALI,9030806507
463,ADARSH KANYA INTER COLLEGE,GAUTAM BUDDHA NAGAR,JEWAR,9100400117
464,ADARSH KANYA INTER COLLEGE,BAREILLY,RICHHA(DAMKHODA),9200505402
465,ADARSH KANYA UCCH.MADH. VIDHYALA NIMONI,JHANSI,BANGRA,9360305103
466,ADARSH KANYA VIDYALAYA HIGHER SECONDARY SCHOOL,GHAZIABAD,RAZAPUR,9090201521
467,ADARSH KISAN INTER COLLEGE,PILIBHIT,MARORI,9210608107
468,ADARSH KISHAN INTER COLLEGE,KANPUR DEHAT,MALASA,9330604602
469,ADARSH KRI. V.M.I.C. BHADAICHA,HARDOI,SURSA,9250409404
470,ADARSH KRISHAK INTER COLLEGE KIRA,RAMPUR,SHAHBAD,9050100603
471,ADARSH KRISHI INTER COLLEGE SHEORAL,ALIGARH,TAPPAL,9120902202
472,ADARSH KRISHNA MEMO. SCHOOL,MUZAFFARNAGAR,PURKAJI,9020404507
473,ADARSH LAGSAMA INTER COLLEGE,ALIGARH,GONDA,9121104508
474,ADARSH MADHYAMIK VIDYALAY TIKARI KHURD,VARANASI,PINDRA,9670809102
475,ADARSH MEENA INTER COLLEGE,BULANDSHAHR,PAHASU,9111400109
476,ADARSH MONTESARI PRATHMIK VIDHYALAYA,AMBEDKAR NAGAR,AKBARPUR,9484105421
477,ADARSH MONTESSORI SCHOOL M NAGAR LUCKNO,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916608
478,ADARSH NAGRIC INTER COLLEGE,MEERUT,PARIKSHIT GARH,9071100403
479,ADARSH NARVADESHWAR SIKSHA SANTHAN I CO MITTHU KHERA,UNNAO,MIYAGANJ,9260600803
480,ADARSH NATIONAL HIGHER SEC SCH SANDAHA MAJGAWAN,AMBEDKAR NAGAR,RAMNAGAR,9480814802
481,ADARSH NIKETAN INTER COLLEGE,BAREILLY,BHOJIPURA,9201108702
482,ADARSH P.M.V. ADARSHNAGAR SUREMANPUR,BALLIA,BAIRIA,9631604902
483,ADARSH P.S. SHIVKUTI,PRAYAGRAJ,NAGAR CHHETRA,9452208403
484,"ADARSH P.S., GARHVA RAMPUR",GORAKHPUR,BADHALGANJ,9581204502
485,ADARSH P.V.BARUASAGAR,JHANSI,BARAGAON,9360414301
486,ADARSH P.V.CHIRGAON,JHANSI,CHIRGAON,9360511701
487,ADARSH PALAHIPATTI I.C. PALAHIPATTI,VARANASI,HARHUA,9670312002
488,ADARSH PRAGATI HIGHER SECONDARY SCHOOL,FARRUKHABAD,MOHAMDABAD,9290803415
489,ADARSH PRATAP SINGH I.C. BARAHARGARHI,FATEHPUR,MALAWAN,9420400216
490,ADARSH PRIMARY SCHOOL,HAPUR (PANCHSHEEL NAGAR),HAPUR (MUN.AREA),9751001001
491,ADARSH PUBLIC ACADEMY UMV SUMERPUR,HAMIRPUR (U.P.),SUMERPUR,9380208376
492,ADARSH PUBLIC ACADMY KANYA HIGH SCHOOL MAHOBA,MAHOBA,NAGAR PALIKA MAHOBA,9390500918
493,ADARSH PUBLIC H.S.S. KACHNARWA,SONBHADRA,KONE,9700105220
494,ADARSH PUBLIC HIGHER SECONDARY SCHOOL CHANDPUR,MORADABAD,BHAGATPUR TANDA,9040207420
495,ADARSH PUBLIC INTER COLLEGE NAGLA JAR HATHRAS ROAD AGRA,AGRA,KHANDOLI,9151003002
496,ADARSH PUBLIC KANYA H.S. SCHOOL,PILIBHIT,BISALPUR,9210303603
497,ADARSH PUBLIC SCHOOL,MEERUT,ROHTA,9070503106
498,ADARSH PUBLIC SCHOOL,BAGHPAT,KHEKRA,9080604158
499,ADARSH PUBLIC SCHOOL,GHAZIABAD,GHAZIABAD (MUN.AREA),9090903811
500,ADARSH PUBLIC SCHOOL,GAUTAM BUDDHA NAGAR,VISRAKH,9100110711
501,ADARSH PUBLIC SCHOOL SEC-I L D A LUCKNOW,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270718528
502,ADARSH PUBLIC SCHOOL SHAHPUR,HAPUR (PANCHSHEEL NAGAR),GARH MUKTESWAR,9750804303
503,ADARSH PURVA MADHAMIK VIDALAYA HAIDERGANJ DIET COMPOSITE 1 TO 8,FAIZABAD,AYODHYA TOWN AREA,9471501803
504,ADARSH RAM SANEHILALA PUBLIC SCHOOL MADHUVAN 1401,FIROZABAD,JASRANA,9160800313
505,ADARSH RAM SWAROOP VIDYALAYA JAHANGIRABAD SITAPUR,SITAPUR,BISWAN,9240300103
506,ADARSH RASHTRA J H SCHOOL,GORAKHPUR,GAGAHA,9580302904
507,ADARSH RASHTRIY VIDYALAY I.C. CHOLAPUR,VARANASI,CHOLAPUR,9670605702
508,ADARSH S.S.I.C. KIRTHAL,BAGHPAT,CHHAPROLI,9080500405
509,ADARSH SAMAJ INTER COLLEGE DAULATPUR,FIROZABAD,NARKHI,9161206602
510,ADARSH SAMDARSI H. SEC.,HAMIRPUR (U.P.),SUMERPUR,9380205706
511,ADARSH SANSKRIT U M VIDYALAYA BHAUWAPAR GORAKHPUR,GORAKHPUR,PIPRAULI,9580106810
512,ADARSH SANSKRIT UMV,BALLIA,BAIRIA,9631606302
513,ADARSH SARSWATI GYAN MANDIR SIHARI,JALAUN,MADHAUGADH,9350601301
514,ADARSH SARV. H.S.S. KARTALA,ETAH,SHEETAL PUR,9171306807
515,ADARSH SHANKAR SANSKRIT MADHYAMIK VIDYALAYA MARUI,VARANASI,PINDRA,9670804509
516,ADARSH SHIKSHA I.C KISNANPUR BIRAL,BAGHPAT,BAROUT,9080200706
517,ADARSH SHIKSHA NIKETAN U.M.V. SHASTRI NAGAR ROBERTSGANJ,SONBHADRA,ROBERTSGANJ,9700300749
518,ADARSH SHIKSHA SADAN H.S. SCHOOL,KANNAUJ,SAURIKH,9300500103
519,ADARSH SHIKSHA SADAN LMV KOHANDAUR,PRATAPGARH,MANGRAURA,9431107704
520,ADARSH SHRI KAANTH SANSKRITHIGHER SECONDRY SCHOOL KAUNDAR,FATEHPUR,ASHOTHAR,9420902705
521,ADARSH SHRI SANATAN DHARM SANSKRIT MADHYAMIK VIDHYALAY,JAUNPUR,JAUNPUR [NAGAR],9642201909
522,ADARSH SHRISAD BAJIGANJ MALLAWAN,HARDOI,MALLAWA,9250800605
523,ADARSH TARA BALAK BALIKA INTER COLLEGE SACHUI MAU,MAU,RANIPUR,9620607210
524,ADARSH U.M.V BASAULI KHURD BANSGAON GORAKHPUR,GORAKHPUR,BAANSGAON,9580411903
525,ADARSH U.M.V.,PRAYAGRAJ,BHAGWATPUR,9451405003
526,ADARSH U.M.V. BIDHUNA,AURAIYA,BIDHUNA,9320500270
527,ADARSH U.M.V. KANAKPUR,ALIGARH,AKRABAD,9120207604
528,ADARSH U.M.V. KURSATO SARAUNI,VARANASI,ARAJILINES,9670520403
529,ADARSH U.P.S PARSEHRA MAAL,SITAPUR,HARGAON,9240508002
530,ADARSH UPS ISWARI PURA ETAWA,ETAWAH,MAHEWA,9310211905
531,ADARSH UPS KAILASH MANDIR,ETAH,ETAH (URBAN),9171601902
532,ADARSH VID.MAN. BHAMAR,HARDOI,BHARKHANI,9251202402
533,ADARSH VIDAYALAY JHS,SULTANPUR,PP KAMAICHA,9491900202
534,ADARSH VIDDYA MANDIR,BULANDSHAHR,KHURJA NAGAR,9112602004
535,ADARSH VIDHYA MANDIR INTER COLL,SAHARANPUR,SADHOLI KADIM,9010408503
536,ADARSH VIDHYA MANDIR INTER COLLEGE,MATHURA,NANDGAON,9140606401
537,ADARSH VIDHYA MANDIR RADHA NAGAR FOUNDRY NAGAR AGRA,AGRA,M.C.AGRA CITY,9151700503
538,ADARSH VIDHYANIKETAN INTER COLLEGE TAHARPUR BIJNOR,BIJNOR,KIRATPUR,9030718101
539,ADARSH VIDYA MANDIR,MATHURA,CHHATA,9140408603
540,ADARSH VIDYA MANDIR G HSC,LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916713
541,ADARSH VIDYA MANDIR HS MAHGAON,CHANDAULI,CHAHANIYA,9660307501
542,ADARSH VIDYA MANDIR I C SHASTRI NAGAR,KHERI,LMP,9231600251
543,ADARSH VIDYA MANDIR INTER COLLEGE,KANNAUJ,HASERAN,9300608321
544,ADARSH VIDYA MANDIR INTER COLLEGE KOCHA BAZAR BIKAPUR,FAIZABAD,BIKAPUR,9470207011
545,ADARSH VIDYA MANDIR INTER COLLEGE MAHADEVPURAM MAHMUDABAD,SITAPUR,MAHMOODABAD,9241010027
546,ADARSH VIDYA MANDIR SAHATWAR,BALLIA,REVATI,9631000610
547,ADARSH VIDYA MANDIR SECONDARY SCHOOL,AMBEDKAR NAGAR,KATEHARI,9480508506
548,"ADARSH VIDYA MANDIR SENIOR SECONDARY SCHOOL 17 GEETAPURAM, TALIB SARAI UNNAO",UNNAO,CITI AREA,9261701112
549,ADARSH VIDYA NIKETAN INTER COLLEGE,BIJNOR,MOHD.PUR DEVMAL,9030905205
550,ADARSH.I.C.ANWATI GAURI,AZAMGARH,BILARIYAGANJ,9611500702
551,ADARSHBAL VIDHYA MANDIR G. I. COLLEGE,FARRUKHABAD,MOHAMDABAD,9290803407
552,ADARSHJ.H.S.PAKWARA,MORADABAD,MORADABAD,9040800109
553,ADERSH BAL SHISHU MANDIR JN H S BEHESUMA,MEERUT,HASTINAPUR,9071201305
554,ADERSH BAL V. J. H. SCHOOL,KANPUR NAGAR,KIDWAI NAGAR,9341700410
555,ADHARSH I.C.PATHAKPUR UNNAO,UNNAO,ASOHA,9261200305
556,ADHARSHEELA PUBLIC SCHOOL,GHAZIABAD,GHAZIABAD (MUN.AREA),9094100347
557,ADHULI I.C.ADHULI,FATEHPUR,DHATA,9421301103
558,ADHYA PRASAD INTER COLLEGE GHOOSH,PRAYAGRAJ,KORAON,9451012204
559,ADHYA SHARAN SINGH I.C. JAHANABAAD,FATEHPUR,DEOMAI,9420103823
560,ADHYATMIC NAGAR INTER COLLEGE,GHAZIABAD,RAZAPUR,9090201516
561,ADI SHAKTI DURGA S.INTER COLLEGE,BARABANKI,BANI KODAR,9460501402
562,ADITYA BIRLA I.C. RENUSAGAR,SONBHADRA,MYORPUR,9700811303
563,ADITYA BIRLA INTER COLLEGE DALA,SONBHADRA,CHOPAN,9700100211
564,ADITYA BIRLA INTER COLLEGE RENUKOOT,SONBHADRA,MYORPUR,9700801008
565,ADITYA INTERMEDIATE COLLEGE KARMGHATI,SONBHADRA,BABHANI,9700704802
566,ADITYA NARAYAN GOVT. I.C. CHAKIYA,CHANDAULI,CHAKIYA,9660211804
567,ADITYA PRAKASH SINGH MEMORIAL SHIKSHA NIKETAL INTER COLLEGE MUMTAZPUR,SITAPUR,HARGAON,9240501604
568,ADIWASI INTER COLLEGE SILTHAM,SONBHADRA,CHATRA,9700504902
569,ADM PUR-1,SHAMLI (PRABUDH NAGAR),SHAMLI,9741001801
